date,pressure,ws,gs,soilt,wd,airt,par,rh
2018-02-12 22:19:00,30.5256333333333,2.63333333333333,11.2566666666667,0.135000000000001,11.0231752243518,-3.79685185185185,1.2,63.2
2018-02-12 22:49:00,30.5335333333333,3.75333333333333,10.8833333333333,0.135000000000001,12.2198368854195,-3.93648148148148,1.2,62.9666666666667
2018-02-12 23:19:00,30.5482666666667,3.38,8.26,0.135000000000001,14.7743764249911,-4.11685185185185,1.2,63.4333333333333
2018-02-12 23:49:00,30.5562,4.5,10.8766666666667,0.135000000000001,21.5663774504942,-4.28759259259259,1.2,63.5666666666667
2018-02-13 00:19:00,30.5562,3.75333333333333,9.37666666666667,0.135000000000001,27.1196343418321,-4.64148148148148,1.2,65.7333333333333
2018-02-13 00:49:00,30.5650333333333,2.26,6.75666666666667,0.135000000000001,32.3,-4.85462962962963,1.2,66.3333333333333
2018-02-13 01:19:00,30.5798,3.75333333333333,12.3833333333333,0.135000000000001,20.3662274491323,-4.85462962962963,1.2,64.6666666666667
2018-02-13 01:49:00,30.5886,3.75333333333333,10.13,0.135000000000001,19.5323866740044,-5.07925925925926,1.2,63.2666666666667
2018-02-13 02:19:00,30.6034,3.00666666666667,9.37666666666667,0.135000000000001,21.8020759820122,-5.41907407407407,1.2,62.4
2018-02-13 02:49:00,30.6043666666667,3.38,8.25333333333333,0.135000000000001,28.7174653601749,-5.885,1.2,63.1666666666667
2018-02-13 03:19:00,30.6191333333333,3.00666666666667,7.88,0.135000000000001,34.7479778208702,-6.07333333333333,1.2,63.2
2018-02-13 03:49:00,30.6240666666667,4.12666666666667,8.63,0.135000000000001,27.0876618829451,-6.34592592592593,1.2,62.8333333333333
2018-02-13 04:19:00,30.6368666666667,3.00666666666667,8.63333333333333,0.135000000000001,29.1514975291711,-6.54703703703704,1.2,62.0666666666667
2018-02-13 04:49:00,30.6457,3.75333333333333,9.01,0.135000000000001,29.9003928085918,-6.63166666666667,1.2,61.6666666666667
2018-02-13 05:19:00,30.6546,5.26,11.6366666666667,0.135000000000001,26.8008942139506,-6.6,1.2,60.9333333333333
2018-02-13 05:49:00,30.6585333333333,4.12666666666667,11.2566666666667,0.135000000000001,17.5972128305585,-6.67425925925926,1.2,61.1
2018-02-13 06:19:00,30.6624666666667,3.75333333333333,9.38333333333333,0.14425925925926,359.772841973721,-6.83388888888889,2.86666666666667,62.6
2018-02-13 06:49:00,30.6841,3.38,8.63,0.153518518518519,8.40083674440107,-6.65333333333333,56.2,62.5666666666667
2018-02-13 07:19:00,30.691,4.12666666666667,10.8833333333333,0.162777777777777,22.7514073647301,-5.9062962962963,229.533333333333,60.7
2018-02-13 07:49:00,30.6929666666667,4.5,9.00333333333333,0.162777777777777,35.1338181454765,-5.68759259259259,342.033333333333,61.1666666666667
2018-02-13 08:19:00,30.6979,4.88,10.8833333333333,0.162777777777777,29.7118398571035,-5.07962962962963,472.033333333333,59.8333333333333
2018-02-13 08:49:00,30.7058,4.50666666666667,10.8833333333333,0.162777777777777,27.0466940193516,-4.60185185185185,695.366666666667,58.1
2018-02-13 09:19:00,30.6949333333333,5.26,12.01,0.162777777777777,28.4036715898054,-4.03648148148148,933.7,57.1666666666667
2018-02-13 09:49:00,30.6870666666667,6.38666666666667,12.7566666666667,0.162777777777777,28.5871721957456,-3.85722222222222,1049.53333333333,55.6333333333333
2018-02-13 10:19:00,30.6831333333333,5.64,11.63,0.162777777777777,17.8105955531151,-3.29092592592593,1167.03333333333,53.7
2018-02-13 10:49:00,30.6644333333333,6.01333333333333,12.7633333333333,0.162777777777777,19.3648725932978,-2.80074074074074,1226.2,53.1
2018-02-13 11:19:00,30.6536333333333,6.01333333333333,13.8833333333333,0.162777777777777,40.2560383364529,-2.6637037037037,1185.36666666667,53.6
2018-02-13 11:49:00,30.6368666666667,6.01333333333333,11.63,0.162777777777777,46.6826752958721,-2.12166666666667,1312.03333333333,51.5333333333333
2018-02-13 12:19:00,30.6201333333333,4.12666666666667,10.13,0.153518518518519,47.0924952839399,-1.49018518518519,1212.03333333333,49.9
2018-02-13 12:49:00,30.6073333333333,2.26,7.12666666666667,0.162777777777777,33.7268764618077,-0.788518518518518,1102.86666666667,47.7333333333333
2018-02-13 13:19:00,30.5906,2.63333333333333,7.5,0.162777777777777,30.7207270624824,-0.677777777777778,1032.86666666667,46
2018-02-13 13:49:00,30.5679666666667,1.12,5.64,0.162777777777777,40.7041987733016,-0.582037037037036,765.366666666667,44.5
2018-02-13 14:19:00,30.5591333333333,2.26,5.26,0.162777777777777,37.9,0.133888888888889,977.866666666667,42.3666666666667
2018-02-13 14:49:00,30.5472666666667,1.12,5.62333333333333,0.153518518518519,14.45,0.383703703703704,758.7,41.1666666666667
2018-02-13 15:19:00,30.5433333333333,1.12,3.38,0.153518518518519,322.9,0.695000000000001,527.866666666667,40.6
2018-02-13 15:49:00,30.5315666666667,NA,2.26,0.162777777777777,NA,0.0418518518518517,286.2,41.9
2018-02-13 16:19:00,30.5266333333333,NA,1.12,0.14425925925926,NA,-0.600925925925926,106.2,44.4333333333333
2018-02-13 16:49:00,30.5177666666667,NA,NA,0.135000000000001,NA,-1.11851851851852,22.0333333333333,49.5333333333333
2018-02-13 17:19:00,30.5148333333333,NA,NA,0.135000000000001,NA,-2.09314814814815,2.03333333333333,60.9333333333333
2018-02-13 17:49:00,30.5010333333333,NA,1.69,0.135000000000001,NA,-2.13111111111111,1.2,59
2018-02-13 18:19:00,30.4921333333333,1.12,3.38,0.135000000000001,190.9,-2.65407407407407,1.2,62.4666666666667
2018-02-13 18:49:00,30.4784,1.88,4.88,0.135000000000001,182.221932656086,-2.25648148148148,1.2,57.6
2018-02-13 19:19:00,30.4626666666667,2.63333333333333,5.64,0.135000000000001,177.499084745548,-1.97703703703704,1.2,53.6
2018-02-13 19:49:00,30.4636333333333,1.12,3.75333333333333,0.135000000000001,172.7,-1.83296296296296,1.2,53.1
2018-02-13 20:19:00,30.4528,2.25,7.13,0.135000000000001,191.255019932847,-1.82462962962963,1.2,55.2
2018-02-13 20:49:00,30.4370666666667,7.51,13.89,0.135000000000001,191.039931616844,-1.08148148148148,1.2,51.9333333333333
2018-02-13 21:19:00,30.4252666666667,7.5,13.8833333333333,0.135000000000001,187.258673333572,-1.26111111111111,1.2,53.6333333333333
2018-02-13 21:49:00,30.4094666666667,7.13,13.1366666666667,0.135000000000001,190.310862124983,-1.52722222222222,1.2,56.1333333333333
2018-02-13 22:19:00,30.3770333333333,7.88,14.6366666666667,0.135000000000001,184.833935889433,-1.77555555555556,1.2,58.9666666666667
2018-02-13 22:49:00,30.376,4.88,11.25,0.135000000000001,184.009919637243,-1.89055555555556,1.2,60.5333333333333
2018-02-13 23:19:00,30.3612666666667,4.5,10.8766666666667,0.135000000000001,182.036230254855,-1.86166666666667,1.2,61.3666666666667
2018-02-13 23:49:00,30.3465,5.63333333333333,12.3833333333333,0.135000000000001,183.060026759253,-1.61296296296296,1.2,62.5
2018-02-14 00:19:00,30.3229,6.38666666666667,13.8833333333333,0.14425925925926,181.593414438668,-1.58444444444444,1.2,64.3
2018-02-14 00:49:00,30.3081333333333,7.88,15.3833333333333,0.135000000000001,190.766738231426,-1.59351851851852,1.2,67.2
2018-02-14 01:19:00,30.2962666666667,7.5,13.51,0.14425925925926,190.271753347319,-1.66037037037037,1.2,69.5333333333333
2018-02-14 01:49:00,30.2776,6.75666666666667,14.6366666666667,0.135000000000001,196.922959244352,-1.54611111111111,1.2,72.1
2018-02-14 02:19:00,30.2608666666667,10.13,17.2633333333333,0.135000000000001,196.736437311951,-1.27962962962963,1.2,74.5333333333333
2018-02-14 02:49:00,30.2391666666667,9.01,16.1433333333333,0.135000000000001,195.634681056875,-1.15666666666667,1.2,76.0666666666667
2018-02-14 03:19:00,30.2175666666667,7.88,15.0166666666667,0.135000000000001,188.365574094674,-0.93,1.2,76.6333333333333
2018-02-14 03:49:00,30.1968333333333,7.5,14.2633333333333,0.135000000000001,198.38600874354,-0.741666666666667,1.2,77.2
2018-02-14 04:19:00,30.1791666666667,9.01,17.2633333333333,0.135000000000001,200.766697275811,-0.554074074074074,1.2,76.5333333333333
2018-02-14 04:49:00,30.1840666666667,9.01,15.39,0.135000000000001,201.733436563137,-0.441481481481481,1.2,75.8666666666667
2018-02-14 05:19:00,30.1683333333333,9.38333333333333,16.89,0.135000000000001,199.645694904141,-0.310925925925926,1.2,76.5
2018-02-14 05:49:00,30.1466333333333,11.2566666666667,21.02,0.135000000000001,193.280053160701,-0.180555555555556,1.2,76.7
2018-02-14 06:19:00,30.1358333333333,5.64,14.6366666666667,0.135000000000001,193.716175341427,0.116296296296296,2.03333333333333,75.7
2018-02-14 06:49:00,30.1397666666667,6.01333333333333,13.5166666666667,0.135000000000001,201.556205222928,0.328333333333333,23.7,76.0333333333333
2018-02-14 07:19:00,30.1358333333333,9.38333333333333,17.6433333333333,0.135000000000001,201.696207929598,0.411666666666666,65.3666666666667,77.3666666666667
2018-02-14 07:49:00,30.1299333333333,8.63,15.7633333333333,0.153518518518519,199.492140646982,0.669074074074074,182.866666666667,77.7333333333333
2018-02-14 08:19:00,30.1250333333333,7.5,14.6366666666667,0.162777777777777,197.965051174859,1.40685185185185,418.7,76.2666666666667
2018-02-14 08:49:00,30.1191333333333,8.63,15.0166666666667,0.162777777777777,203.476397027817,1.63333333333333,366.2,76.0333333333333
2018-02-14 09:19:00,30.1152,8.63,15.7633333333333,0.162777777777777,204.451754897563,2.52833333333333,736.2,74.1
2018-02-14 09:49:00,30.1053,7.13,13.8833333333333,0.162777777777777,204.187678290691,3.45851851851852,747.866666666667,71.4666666666667
2018-02-14 10:19:00,30.0915333333333,6.75666666666667,14.2633333333333,0.162777777777777,206.635368638648,3.97037037037037,1006.2,70.5333333333333
2018-02-14 10:49:00,30.0768,7.13,12.3833333333333,0.162777777777777,212.659853897863,4.62740740740741,1287.03333333333,68.5666666666667
2018-02-14 11:19:00,30.064,5.26,11.2566666666667,0.162777777777777,220.892947651327,5.35925925925926,1257.03333333333,68.3666666666667
2018-02-14 11:49:00,30.0403333333333,4.88,9.75666666666667,0.162777777777777,213.179495068801,5.89722222222222,1276.2,65.8
2018-02-14 12:19:00,30.0256333333333,3.75333333333333,9.75,0.162777777777777,218.440403752755,6.91444444444444,1249.53333333333,64.1
2018-02-14 12:49:00,30,5.63333333333333,11.2566666666667,0.162777777777777,198.160615029167,7.59388888888889,1204.53333333333,63.6
2018-02-14 13:19:00,29.9774,7.5,13.8833333333333,0.162777777777777,204.089591492975,7.91166666666667,1131.2,63.2333333333333
2018-02-14 13:49:00,29.9566666666667,6.76,12.7633333333333,0.162777777777777,214.8,8.85740740740741,1022.03333333333,62.0333333333333
2018-02-14 14:19:00,29.9429,5.26,11.63,0.162777777777777,210.001487546367,9.11407407407407,896.2,61.1
2018-02-14 14:49:00,29.9301,7.5,13.13,0.162777777777777,215.918259562512,8.85814814814815,736.2,62.1666666666667
2018-02-14 15:19:00,29.9242333333333,6.38333333333333,12.3833333333333,0.162777777777777,211.175447663086,8.95666666666667,562.866666666667,63.1666666666667
2018-02-14 15:49:00,29.9173333333333,5.26,11.2566666666667,0.162777777777777,209.501221424445,8.50148148148148,372.866666666667,63.9666666666667
2018-02-14 16:19:00,29.9114,4.88,10.5033333333333,0.162777777777777,207.048799375683,7.60222222222222,141.2,66.8
2018-02-14 16:49:00,29.9015666666667,2.62666666666667,7.12666666666667,0.14425925925926,212.600349682412,6.415,42.0333333333333,70.1
2018-02-14 17:19:00,29.9084333333333,NA,3.75333333333333,0.135000000000001,NA,5.28166666666667,2.86666666666667,73.0333333333333
2018-02-14 17:49:00,29.9084333333333,1.12,4.13333333333333,0.135000000000001,216.2,4.34796296296296,1.2,75.9333333333333
2018-02-14 18:19:00,29.9084333333333,NA,2.26,0.153518518518519,NA,2.59444444444444,1.2,79.5333333333333
2018-02-14 18:49:00,29.9055,NA,1.12,0.162777777777777,NA,0.401666666666666,1.2,83.2
2018-02-14 19:19:00,29.9074333333333,NA,NA,0.162777777777777,NA,-0.0335185185185187,1.2,86.6
2018-02-14 19:49:00,29.8995666666667,NA,1.12,0.153518518518519,NA,-1.0437037037037,1.2,88.5666666666667
2018-02-14 20:19:00,29.8986,NA,1.88,0.14425925925926,NA,-0.724074074074074,1.2,90.9333333333333
2018-02-14 20:49:00,29.8946666666667,NA,1.12,0.162777777777777,NA,-1.38425925925926,1.2,91.1666666666667
2018-02-14 21:19:00,29.8848333333333,NA,1.69,0.162777777777777,NA,-1.55685185185185,1.2,92.2
2018-02-14 21:49:00,29.876,NA,NA,0.162777777777777,NA,-1.63407407407407,1.2,92.4333333333333
2018-02-14 22:19:00,29.8642,NA,2.25,0.162777777777777,NA,-1.58462962962963,1.2,92.8666666666667
2018-02-14 22:49:00,29.8582666666667,NA,1.69,0.162777777777777,NA,-1.67018518518519,1.2,93.3333333333333
2018-02-14 23:19:00,29.8494,NA,1.69,0.14425925925926,NA,-0.949444444444444,1.2,93.7666666666667
2018-02-14 23:49:00,29.8307333333333,NA,1.12,0.14425925925926,NA,-0.432222222222222,1.2,93.9
2018-02-15 00:19:00,29.8208666666667,NA,1.12,0.14425925925926,NA,-0.0607407407407413,1.2,94.0666666666667
2018-02-15 00:49:00,29.8149666666667,NA,1.12,0.14425925925926,NA,0.448333333333333,1.2,94.2333333333333
2018-02-15 01:19:00,29.8050666666667,NA,NA,0.153518518518519,NA,0.843148148148149,1.2,94.3
2018-02-15 01:49:00,29.7962333333333,NA,2.26,0.153518518518519,NA,0.797407407407408,1.2,94.3333333333333
2018-02-15 02:19:00,29.7874,NA,NA,0.153518518518519,NA,1.0712962962963,1.2,94.6
2018-02-15 02:49:00,29.7627666666667,NA,1.88,0.14425925925926,NA,1.28925925925926,1.2,94.7666666666667
2018-02-15 03:19:00,29.7539333333333,NA,1.88,0.153518518518519,NA,1.22537037037037,1.2,94.9666666666667
2018-02-15 03:49:00,29.7450333333333,NA,1.87333333333333,0.135000000000001,NA,1.92203703703704,1.2,95.3333333333333
2018-02-15 04:19:00,29.7381666666667,NA,3.38,0.135000000000001,NA,2.71666666666667,1.2,95.8666666666667
2018-02-15 04:49:00,29.7332333333333,NA,3,0.135000000000001,NA,3.79037037037037,1.2,96.1666666666667
2018-02-15 05:19:00,29.7264,1.12,3.38666666666667,0.135000000000001,219,4.74851851851852,1.2,96.5333333333333
2018-02-15 05:49:00,29.7293333333333,2.26,4.50666666666667,0.135000000000001,221.8,5.07611111111111,1.2,96.7666666666667
2018-02-15 06:19:00,29.7135666666667,NA,1.12,0.135000000000001,NA,4.81722222222222,1.2,96.6333333333333
2018-02-15 06:49:00,29.7135333333333,NA,1.12,0.135000000000001,NA,4.34962962962963,16.2,96.6666666666667
2018-02-15 07:19:00,29.7086333333333,NA,1.5,0.153518518518519,NA,5.06722222222222,62.0333333333333,96.8
2018-02-15 07:49:00,29.7076333333333,NA,2.82,0.162777777777777,NA,5.75296296296296,112.866666666667,96.5666666666667
2018-02-15 08:19:00,29.6948666666667,NA,3.38,0.162777777777777,NA,6.2462962962963,177.033333333333,96.0333333333333
2018-02-15 08:49:00,29.686,1.12,4.88,0.171851851851851,209.671967066173,7.48537037037037,310.366666666667,93.5
2018-02-15 09:19:00,29.6752,1.69,4.88666666666667,0.171851851851851,210.941498043288,7.81962962962963,393.7,90.6666666666667
2018-02-15 09:49:00,29.6653333333333,1.88,5.63333333333333,0.180925925925925,222.066450499151,8.05333333333333,205.366666666667,90.3333333333333
2018-02-15 10:19:00,29.6525,2.63333333333333,6.37666666666667,0.180925925925925,218.195109281512,8.89092592592593,319.533333333333,88.7666666666667
2018-02-15 10:49:00,29.6427,4.12666666666667,8.62333333333333,0.189999999999999,217.601198232471,9.24574074074074,418.7,87.9333333333333
2018-02-15 11:19:00,29.624,6.01333333333333,12.3833333333333,0.189999999999999,204.124603794477,10.4837037037037,890.366666666667,85.4666666666667
2018-02-15 11:49:00,29.5954333333333,6.76,12.01,0.189999999999999,213.395801226698,11.2072222222222,700.366666666667,84.8
2018-02-15 12:19:00,29.5689,7.13,13.51,0.189999999999999,223.05463789999,11.9687037037037,682.033333333333,84.0333333333333
2018-02-15 12:49:00,29.5639333333333,5.63333333333333,12.7633333333333,0.189999999999999,214.707033275561,12.4768518518518,735.366666666667,82.8333333333333
2018-02-15 13:19:00,29.5619333333333,2.63333333333333,9.37666666666667,0.189999999999999,215.204865865428,13.5857407407407,726.2,79.8
2018-02-15 13:49:00,29.5541,2.25333333333333,7.88333333333333,0.189999999999999,215.956771977787,13.77,421.2,79.3666666666667
2018-02-15 14:19:00,29.5462333333333,2.63333333333333,6.75666666666667,0.189999999999999,215.597455396822,13.97,407.033333333333,78.8666666666667
2018-02-15 14:49:00,29.5462333333333,1.5,7.12666666666667,0.189999999999999,205.10207059433,14.1459259259259,308.7,78.3333333333333
2018-02-15 15:19:00,29.5383666666667,1.12,3.38,0.189999999999999,139,14.3057407407407,227.033333333333,77.8
2018-02-15 15:49:00,29.5383666666667,NA,1.5,0.180925925925925,NA,13.8581481481481,142.866666666667,78.6
2018-02-15 16:19:00,29.5275333333333,1.12,4.88,0.171851851851851,177.410918804571,12.5333333333333,82.8666666666667,81.6
2018-02-15 16:49:00,29.5265333333333,NA,2.62666666666667,0.162777777777777,NA,11.7981481481481,20.3666666666667,82.9
2018-02-15 17:19:00,29.5226,2.25,6.755,0.162777777777777,217.251568635603,11.4572222222222,1.2,84.6
2018-02-15 17:49:00,29.5147333333333,4.12666666666667,7.13,0.162777777777777,221.417700183059,12.0253703703704,1.2,84.1333333333333
2018-02-15 18:19:00,29.5157,3.75333333333333,7.13,0.162777777777777,225.860430089386,11.5483333333333,1.2,85.9333333333333
2018-02-15 18:49:00,29.5305,4.88,10.1366666666667,0.162777777777777,223.412533306213,12.1868518518519,1.2,86.1666666666667
2018-02-15 19:19:00,29.5236,2.25,6.00333333333333,0.162777777777777,228.807059811542,11.3853703703704,1.2,87.7333333333333
2018-02-15 19:49:00,29.5048666666667,2.26,6.38666666666667,0.162777777777777,201.184173937661,11.6205555555556,1.2,87.3333333333333
2018-02-15 20:19:00,29.4999666666667,1.69,4.12666666666667,0.162777777777777,211.626198964932,10.2368518518519,1.2,90.1666666666667
2018-02-15 20:49:00,29.4930666666667,1.12,2.25333333333333,0.162777777777777,214.8,9.22925925925926,1.2,92.3666666666667
2018-02-15 21:19:00,29.4793333333333,1.12,3.38,0.162777777777777,221.8,10.212962962963,1.2,91.7
2018-02-15 21:49:00,29.4734,2.62666666666667,6.75666666666667,0.162777777777777,220.595757585215,11.8959259259259,1.2,88.7
2018-02-15 22:19:00,29.4615666666667,1.12,4.51,0.162777777777777,230.2,9.93444444444444,1.2,89.9
2018-02-15 22:49:00,29.4546666666667,NA,1.12,0.162777777777777,NA,8.9962962962963,1.2,92.1
2018-02-15 23:19:00,29.4438666666667,NA,1.12,0.162777777777777,NA,7.7362962962963,1.2,93.3
2018-02-15 23:49:00,29.435,NA,NA,0.162777777777777,NA,6.92277777777778,1.2,94.0333333333333
2018-02-16 00:19:00,29.4103666666667,NA,1.12,0.162777777777777,NA,7.00592592592593,1.2,94.9666666666667
2018-02-16 00:49:00,29.3917,NA,2.25333333333333,0.162777777777777,NA,6.85537037037037,1.2,95.5
2018-02-16 01:19:00,29.4005666666667,NA,2.26,0.162777777777777,NA,8.46833333333333,1.2,96.1
2018-02-16 01:49:00,29.4025,NA,1.12,0.162777777777777,NA,7.96,1.2,96.3
2018-02-16 02:19:00,29.3946333333333,NA,1.69,0.162777777777777,NA,7.10388888888889,1.2,96.4333333333333
2018-02-16 02:49:00,29.4192666666667,3.38,6.75666666666667,0.162777777777777,14,7.86462962962963,1.2,96.7666666666667
2018-02-16 03:19:00,29.4271333333333,3.38,7.88,0.171851851851851,41.8794781201403,9.01481481481482,1.2,97.0333333333333
2018-02-16 03:49:00,29.436,2.25333333333333,5.63333333333333,0.162777777777777,38.1418469852922,8.89148148148148,1.2,97.2
2018-02-16 04:19:00,29.4330333333333,3.00666666666667,7.88,0.162777777777777,47.7,8.7837037037037,1.2,97.1333333333333
2018-02-16 04:49:00,29.4271666666667,2.26,4.50666666666667,0.162777777777777,42.1,8.56814814814815,1.2,96.9
2018-02-16 05:19:00,29.4242,1.69,4.51333333333333,0.162777777777777,63.2324718304116,8.65944444444444,1.2,97.1
2018-02-16 05:49:00,29.4251666666667,NA,NA,0.180925925925925,NA,7.92759259259259,1.2,97.0333333333333
2018-02-16 06:19:00,29.4182666666667,NA,2.26,0.171851851851851,NA,6.63574074074074,1.2,97.5
2018-02-16 06:49:00,29.4301,NA,1.69,0.171851851851851,NA,6.45759259259259,6.2,98.1
2018-02-16 07:19:00,29.4340333333333,1.12,2.25333333333333,0.180925925925925,171.3,6.7937037037037,35.3666666666667,98.5666666666667
2018-02-16 07:49:00,29.4537333333333,NA,2.63333333333333,0.189999999999999,NA,6.09166666666667,38.7,98.7666666666667
2018-02-16 08:19:00,29.4281333333333,NA,2.26,0.189999999999999,NA,7.37648148148148,124.533333333333,99.0666666666667
2018-02-16 08:49:00,29.4340333333333,NA,3.38,0.189999999999999,NA,7.10814814814815,82.8666666666667,99
2018-02-16 09:19:00,29.4458333333333,NA,1.12,0.189999999999999,NA,7.34296296296296,73.7,99.1666666666667
2018-02-16 09:49:00,29.435,1.12,2.63333333333333,0.189999999999999,75.8,7.86166666666667,206.2,99.4333333333333
2018-02-16 10:19:00,29.4468,NA,1.12,0.189999999999999,NA,8.37759259259259,209.533333333333,99.4666666666667
2018-02-16 10:49:00,29.4546666666667,NA,1.5,0.189999999999999,NA,8.41055555555555,151.2,99.4333333333333
2018-02-16 11:19:00,29.4625666666667,1.12,4.5,0.189999999999999,16.1,8.17833333333333,107.033333333333,99.5
2018-02-16 11:49:00,29.4635333333333,4.13333333333333,9.75666666666667,0.189999999999999,37.5160583642132,7.82833333333333,101.2,99.4666666666667
2018-02-16 12:19:00,29.4744,5.63333333333333,11.2566666666667,0.189999999999999,26.7077899330761,7.35148148148148,119.533333333333,98.5666666666667
2018-02-16 12:49:00,29.4763666666667,2.63333333333333,8.25,0.189999999999999,19.4695490467816,7.18388888888889,140.366666666667,97.0666666666667
2018-02-16 13:19:00,29.4793,1.69,4.88666666666667,0.189999999999999,41.2341714439408,7.30111111111111,164.533333333333,93.9
2018-02-16 13:49:00,29.4852,1.5,9.39,0.189999999999999,50.6244440708727,7.98666666666667,229.533333333333,88.5333333333333
2018-02-16 14:19:00,29.5137333333333,5.25666666666667,13.1333333333333,0.189999999999999,335.789630058724,8.56796296296296,127.033333333333,79.0333333333333
2018-02-16 14:49:00,29.56,11.2566666666667,20.6433333333333,0.189999999999999,335.593701872983,7.87759259259259,65.3666666666667,72.0333333333333
2018-02-16 15:19:00,29.5964333333333,8.99666666666667,17.2633333333333,0.189999999999999,324.650801143632,6.69481481481481,171.2,72.0666666666667
2018-02-16 15:49:00,29.6082,6.01333333333333,15.39,0.189999999999999,335.277510055381,6.05092592592593,105.366666666667,70
2018-02-16 16:19:00,29.6358,7.87,18.39,0.189999999999999,347.268145944574,5.55648148148148,72.8666666666667,67.7666666666667
2018-02-16 16:49:00,29.6653333333333,9.01,21.0233333333333,0.189999999999999,344.466377450494,4.76555555555556,32.8666666666667,68.2666666666667
2018-02-16 17:19:00,29.6929,8.99666666666667,19.8966666666667,0.189999999999999,341.754497146682,4.32388888888889,2.03333333333333,67.1666666666667
2018-02-16 17:49:00,29.7234333333333,6.74666666666667,17.2633333333333,0.189999999999999,338.581399124638,3.9062962962963,1.2,65.1333333333333
2018-02-16 18:19:00,29.7549,8.99666666666667,18.7633333333333,0.189999999999999,340.762965142529,3.64351851851852,1.2,62.7333333333333
2018-02-16 18:49:00,29.7893666666667,8.25333333333333,16.89,0.189999999999999,343.172772554223,3.30944444444444,1.2,62.2
2018-02-16 19:19:00,29.8169333333333,8.25,16.89,0.189999999999999,340.788258031913,3.18592592592592,1.2,63.5666666666667
2018-02-16 19:49:00,29.8405333333333,7.5,16.51,0.189999999999999,344.97938946436,3.07166666666667,1.2,64.8
2018-02-16 20:19:00,29.8661333333333,6.75666666666667,14.6433333333333,0.189999999999999,345.480984102344,2.75240740740741,1.2,66.2
2018-02-16 20:49:00,29.8927,4.88666666666667,12.7633333333333,0.189999999999999,341.845459608184,2.30685185185185,1.2,66.3666666666667
2018-02-16 21:19:00,29.9173333333333,5.62333333333333,13.8833333333333,0.189999999999999,344.345284762051,1.805,1.2,65.1666666666667
2018-02-16 21:49:00,29.9409333333333,6.74666666666667,15.01,0.189999999999999,334.1057893223,1.20759259259259,1.2,63.5666666666667
2018-02-16 22:19:00,29.9675,5.64,15.7633333333333,0.189999999999999,329.433901946152,1.0437037037037,1.2,63.3666666666667
2018-02-16 22:49:00,29.9911666666667,7.88,16.1366666666667,0.189999999999999,340.569406426938,0.429629629629631,1.2,63.8333333333333
2018-02-16 23:19:00,30.0019333333333,5.25333333333333,13.5033333333333,0.189999999999999,335.547630552296,-0.255185185185185,1.2,64.7333333333333
2018-02-16 23:49:00,30.0226666666667,5.63333333333333,13.13,0.189999999999999,336.434448533274,-0.695,1.2,64.5333333333333
2018-02-17 00:19:00,30.0364,2.25333333333333,8.26,0.189999999999999,337.417755206297,-1.43296296296296,1.2,65.8333333333333
2018-02-17 00:49:00,30.0521666666667,2.25333333333333,7.12666666666667,0.189999999999999,339.755130427248,-1.6987037037037,1.2,67.5333333333333
2018-02-17 01:19:00,30.0659666666667,2.62666666666667,7.5,0.189999999999999,344.600502763771,-2.07333333333333,1.2,67.8666666666667
2018-02-17 01:49:00,30.0846666666667,2.62666666666667,8.25,0.189999999999999,342.997974204065,-2.25666666666667,1.2,68.6666666666667
2018-02-17 02:19:00,30.1014,2.25333333333333,8.25333333333333,0.189999999999999,352.395718659509,-2.50796296296296,1.2,68.7333333333333
2018-02-17 02:49:00,30.1142333333333,2.25333333333333,7.13666666666667,0.189999999999999,342.770788563695,-2.38240740740741,1.2,67.8666666666667
2018-02-17 03:19:00,30.1358333333333,3.38,4.88333333333333,0.199259259259259,352.4,-2.81018518518519,1.2,68.7
2018-02-17 03:49:00,30.1653666666667,2.63333333333333,7.88,0.189999999999999,347.200186985841,-2.65407407407407,1.2,68.0666666666667
2018-02-17 04:19:00,30.1870333333333,1.12,4.51333333333333,0.199259259259259,334.1,-2.80037037037037,1.2,68.0666666666667
2018-02-17 04:49:00,30.1998,2.26,3,0.208518518518519,46.3,-3.32277777777778,1.2,71.0666666666667
2018-02-17 05:19:00,30.2087,NA,1.5,0.217777777777779,NA,-3.82648148148148,1.2,75.4333333333333
2018-02-17 05:49:00,30.2146,NA,3.00666666666667,0.217777777777779,NA,-4.14685185185185,1.2,74.3333333333333
2018-02-17 06:19:00,30.2195,NA,2.26,0.217777777777779,NA,-4.11666666666667,5.36666666666667,73.3333333333333
2018-02-17 06:49:00,30.2205,3.38,7.88,0.217777777777779,349.138950901684,-4.08740740740741,55.3666666666667,72.4666666666667
2018-02-17 07:19:00,30.2254,1.12,5.63333333333333,0.227222222222223,359.118894952052,-3.18314814814815,271.2,69.9
2018-02-17 07:49:00,30.2382,1.12,7.13666666666667,0.217777777777779,348.195808764962,-2.29574074074074,436.2,65.9
2018-02-17 08:19:00,30.2333,1.5,7.13,0.217777777777779,17.5094950547373,-1.48907407407407,662.866666666667,63.2333333333333
2018-02-17 08:49:00,30.2362333333333,1.5,5.63333333333333,0.217777777777779,44.7377393888377,-1.35555555555556,833.7,60.8666666666667
2018-02-17 09:19:00,30.2451,NA,2.62666666666667,0.227222222222223,NA,-0.368703703703704,974.533333333333,57.7333333333333
2018-02-17 09:49:00,30.2332666666667,1.12,4.12666666666667,0.236666666666666,265.3,-0.0970370370370365,1132.03333333333,56.6666666666667
