file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7500,,,,RSSI_LI-7500,variances,,,,,,covariances,,,custom_variables,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean
2018-08-13T163000_smart3-00154.ghg,2018-08-13,17:00,225.7082,1,18000,18000,-0.568522E-01,0,-4.77758,0,56.8106,0,4.15649,1,1.28823,0,-0.967294,-0.139614,0.177676,-0.316588E-02,-0.467490E-10,-0.296308E-11,16.8018,409.087,419.977,0.100000,0,1064.94,25.9291,26.6193,0.00000,0,299.301,295.459,100890.,1.17795,1020.04,0.243479E-01,0.834775E-01,0.191903E-01,2616.67,2686.10,0.162912E-01,97.4153,69.4267,294.992,-1.06386,0.556402,-0.285942E-01,1.20091,0.978507E-14,-0.278238E-14,1.20091,3.24360,16.7947,152.390,-1.36436,-9999,0.219690,0.196269,195.394,0.804479E-02,-0.840965E-01,0.180990E-01,0,16.9926,-2.57869,5.83300,14.5250,22.1515,31.0678,46.5453,-0.560623E-01,1.01409,-1.55735,1.03055,48.5917,1.15183,3.34729,1.15183,1.10186,1.15183,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,17,7,1,8,29,8,0,0,0,0,64,0.195004,0.141500,0.560340E-01,0.286467E-02,0.381218E-01,410.900,-0.129611E-02,0.334729E-02,1.10186,12.2100,409.089,25.9291,21.7641,64.5006
2018-08-13T170000_smart3-00154.ghg,2018-08-13,17:30,225.7290,1,18000,18000,-0.289366E-01,0,-1.94141,1,34.6809,0,3.63111,0,0.786368,0,-0.149975,-0.795726,-0.694150,-0.180426E-01,0.981981E-11,0.631142E-12,16.4110,399.580,410.113,0.00000,0,1054.78,25.6820,26.3589,0.00000,0,299.254,295.389,100864.,1.17804,1019.89,0.243483E-01,0.509566E-01,0.190071E-01,2591.08,2674.65,0.161344E-01,96.8754,83.5727,294.831,-0.776789,0.364801,-0.420171E-02,0.858195,0.648947E-14,0.598366E-15,0.858195,2.31364,14.5206,154.844,-0.280521,-9999,0.156727,0.116555,174.543,0.900582E-02,-0.559791E-01,0.103100E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.284976E-01,1.01540,0.277259E-01,1.02782,30.1314,1.12987,3.01504,1.12987,0.683210,1.12987,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,6,0,14,27,6,0,0,0,0,56,0.109581,0.893220E-01,0.342070E-01,0.401755E-02,0.130379E-01,124.545,0.230764E-04,0.301504E-02,0.683210,12.1979,399.580,25.6820,21.6052,57.0517
2018-08-13T173000_smart3-00154.ghg,2018-08-13,18:00,225.7498,1,18000,18000,-0.375750E-01,0,-3.59443,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.923880,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,299.122,294.955,100861.,1.19131,1005.60,0.243133E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.871896,0.489191,-0.186609E-01,0.999929,-0.163432E-13,0.143903E-14,0.999929,2.72050,19.2664,150.705,-1.06933,-9999,0.177598,0.168614,136.575,0.115094E-01,-9999,0.168944E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.370462E-01,1.01427,-3.48910,1.03019,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,3,14,1,7,41,24,0,0,0,0,34,0.192761,0.100801,0.436656E-01,0.568709E-02,-9999,-9999,-0.291248E-02,-9999,-9999,12.1900,-0.259124E+11,2018.81,31.5208,34.6191
2018-08-13T180000_smart3-00154.ghg,2018-08-13,18:30,225.7707,1,18000,18000,-0.649604E-01,0,-2.79968,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.942628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,298.989,294.513,100842.,1.19287,1005.59,0.242814E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.14236,0.704455,-0.472963E-01,1.34294,0.349409E-13,0.325113E-15,1.34294,3.69170,22.4202,148.339,-2.01829,-9999,0.233360,0.298158,397.739,0.395209E-02,-9999,0.100015E-01,0,15.9580,-2.42169,5.47786,13.6407,20.8029,29.1763,43.7114,-0.640301E-01,1.01453,-2.71297,1.03196,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,0,4,0,3,7,31,0,0,0,0,1,0.318460,0.203880,0.739756E-01,0.233154E-01,-9999,-9999,-0.226168E-02,-9999,-9999,12.1713,-0.748687E+11,251047.,60.5257,1.24748
2018-08-13T183000_smart3-00154.ghg,2018-08-13,19:00,225.7915,1,18000,18000,-0.888427E-01,0,-2.55828,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.823489,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,298.490,294.127,100804.,1.19399,1005.58,0.242586E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.40038,0.832525,-0.456037E-01,1.62920,-0.942186E-14,0.799074E-15,1.62920,4.42612,21.4060,149.185,-1.60400,-9999,0.272779,0.336746,695.003,0.226172E-02,-9999,0.781126E-02,0,15.8541,-2.40592,5.44220,13.5519,20.6674,28.9864,43.4269,-0.875031E-01,1.01531,-2.47315,1.03442,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811111199,811011199,811011199,899999999,899999999,89999,89999,89,89,4,1,1,3,27,50,0,0,0,0,11,0.358036,0.212716,0.102741,0.249239E-01,-9999,-9999,-0.205984E-02,-9999,-9999,12.1700,-0.352357E+09,-66.6344,26.0061,11.5846
2018-08-13T190000_smart3-00154.ghg,2018-08-13,19:30,225.8123,1,18000,18000,-0.109415,0,0.689674,0,-74.0123,1,-9999,-9999,-1.67589,1,-0.317710,-9999,-9999,-9999,-9999,0.415167E-11,-9999,-9999,-9999,-9999,1,1122.52,27.2229,27.9847,0.00000,1,298.348,293.979,100783.,1.18204,1020.71,0.242516E-01,-0.108598,0.202278E-01,2744.33,2453.60,0.171126E-01,100.000,0.00000,295.774,-1.61897,0.956041,-0.553510E-01,1.88099,0.398188E-13,0.369853E-14,1.88099,5.27414,20.4330,149.437,-1.68626,-9999,0.304244,0.532822,-3592.98,-0.437492E-03,-0.931837E-02,-0.187882E-02,0,14.8686,-2.25637,5.10391,12.7094,19.3827,27.1845,40.7274,-0.107666,1.01624,-3.27835,1.03700,-61.7752,1.16703,-9999,-9999,-1.39880,1.16703,800000099,800000099,800000099,800001199,800000199,800000199,899999999,899999999,89999,89999,89,89,7,18,0,11,8,12,0,0,0,0,3,0.504655,0.410934,0.150055,0.437219E-02,-9999,31179.3,-0.271718E-02,-9999,-1.39880,12.1700,863.437,28.3618,22.8435,4.24540
2018-08-13T193000_smart3-00154.ghg,2018-08-13,20:00,225.8332,0,18000,18000,-0.810449E-01,0,-3.93352,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.214766,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,298.146,293.878,100778.,1.19470,1005.57,0.242443E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.38598,0.803812,-0.518011E-01,1.60304,0.222837E-13,0.244433E-14,1.60304,4.21047,20.1887,149.888,-1.85179,-9999,0.260456,0.347959,393.408,0.399559E-02,-9999,0.125712E-01,0,15.5776,-2.36396,5.34729,13.3155,20.3070,28.4808,42.6695,-0.798194E-01,1.01535,-3.80254,1.03444,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001099,800001099,899999999,899999999,89999,89999,89,89,4,13,1,5,1,63,0,0,0,0,-9999,0.333122,0.264915,0.978806E-01,0.731475E-02,-9999,-9999,-0.316522E-02,-9999,-9999,12.1519,2936.05,17.6665,13.5475,0.407647E-01
2018-08-13T200000_smart3-00154.ghg,2018-08-13,20:30,225.8540,0,18000,18000,-0.741165E-01,0,-3.78095,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.382126,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,297.895,293.700,100776.,1.19539,1005.57,0.242302E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.17708,0.716176,-0.416909E-01,1.37846,-0.184578E-13,0.174794E-14,1.37846,3.53483,21.4607,148.682,-1.73315,-9999,0.249002,0.296794,357.617,0.439548E-02,-9999,0.126321E-01,0,16.0475,-2.43526,5.50858,13.7171,20.9195,29.3399,43.9565,-0.730456E-01,1.01466,-3.66246,1.03235,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001099,800001199,899999999,899999999,89999,89999,89,89,3,13,0,1,0,84,0,0,0,0,0,0.307881,0.202651,0.830555E-01,0.553043E-02,-9999,-9999,-0.304686E-02,-9999,-9999,12.1400,-0.187391E+13,2723.83,36.6184,0.249772E-01
2018-08-13T203000_smart3-00154.ghg,2018-08-13,21:00,225.8748,0,18000,18000,-0.872126E-01,0,-2.89326,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.425500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,297.788,293.501,100758.,1.19599,1005.56,0.242180E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.29589,0.993535,-0.711774E-01,1.63447,0.221824E-13,-0.370302E-14,1.63447,4.71419,29.3807,142.523,-2.49588,-9999,0.270038,0.454873,595.996,0.263743E-02,-9999,0.890892E-02,0,14.7592,-2.23976,5.06635,12.6159,19.2401,26.9845,40.4277,-0.858935E-01,1.01536,-2.79668,1.03454,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,8,9,2,5,73,126,0,0,0,0,16,0.543028,0.246306,0.120413,0.142646E-01,-9999,-9999,-0.232544E-02,-9999,-9999,12.1213,-0.233474E+12,46466.1,41.9856,16.2844
2018-08-13T210000_smart3-00154.ghg,2018-08-13,21:30,225.8956,0,18000,18000,-0.103291,0,-6.03752,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.960997E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,297.717,293.456,100748.,1.19606,1005.56,0.242167E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.41248,1.06821,-0.891304E-01,1.77317,0.175462E-13,0.337110E-14,1.77317,5.00630,27.0578,142.901,-2.88126,-9999,0.293870,0.431920,368.071,0.427065E-02,-9999,0.170822E-01,0,15.3857,-2.33484,5.28141,13.1515,20.0568,28.1300,42.1438,-0.101664,1.01600,-5.82641,1.03623,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,10,9,0,5,24,47,0,0,0,0,8,0.423342,0.311971,0.128528,0.118603E-01,-9999,-9999,-0.484440E-02,-9999,-9999,12.1227,-0.198501E+11,2125.27,49.6128,8.43981
